product_id,price_range,area,price_per_m2,number_of_bedrooms,number_of_bathrooms,number_of_stories,front_length,legal_status,isFurnished,old_address,post_type,isVerified
45639738,7.9,38.0,207.9,3.0,3.0,5.0,,True,,Ba Đình,Tin thường,False
45639756,16.5,75.0,220.0,,,,,True,,Ba Đình,Tin thường,False
45639759,23.8,60.0,396.67,,,,,,,Cầu Giấy,Tin thường,False
45639766,16.8,59.0,284.75,12.0,12.0,8.0,,True,Đầy đủ,Đống Đa,Tin thường,True
45639792,13.6,50.0,272.0,4.0,5.0,6.0,6.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45639808,6.6,33.0,200.0,,,,,True,,Hà Đông,Tin thường,False
45639827,9.7,36.0,269.44,4.0,,6.0,6.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45639828,14.0,50.0,280.0,,,,,,,Hà Đông,Tin thường,False
45639851,18.9,50.0,378.0,4.0,5.0,6.0,4.2,True,,Tây Hồ,Tin thường,False
45639860,15.0,45.0,333.33,3.0,4.0,6.0,4.6,True,Đầy đủ,Cầu Giấy,Tin thường,False
45639892,14.2,44.0,322.73,,,,,True,,Hà Đông,Tin thường,False
45639896,5.26,33.9,155.16,,,5.0,,,Nội thất hiện đại.,Bắc Từ Liêm,Tin thường,False
45639924,4.7,15.4,305.2,2.0,,4.0,3.9,True,,Đống Đa,Tin thường,False
45639959,18.9,70.0,270.0,,,8.0,,True,Đầy đủ.,Ba Đình,Tin thường,False
45639961,21.0,60.0,350.0,1.0,1.0,1.0,3.8,True,,Hà Đông,Tin thường,False
45639964,14.5,67.0,216.42,,,,,True,,Thanh Trì,Tin thường,False
45639998,13.45,44.0,305.68,12.0,12.0,7.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45640008,29.9,120.0,249.17,,,,,,,Tây Hồ,Tin thường,False
45640031,7.35,25.0,294.0,3.0,4.0,5.0,4.0,True,Đầy đủ,Tây Hồ,Tin thường,False
45640081,8.6,43.0,200.0,4.0,4.0,4.0,4.5,True,,Bắc Từ Liêm,Tin thường,False
45640097,7.9,35.0,225.71,3.0,4.0,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45640098,8.2,31.0,264.52,3.0,4.0,5.0,,True,,Hà Đông,Tin thường,False
45640121,56.0,225.0,248.89,6.0,6.0,4.0,7.6,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640128,10.0,38.0,263.16,3.0,4.0,5.0,6.2,True,Đầy đủ,Đống Đa,Tin thường,False
45640131,14.0,72.0,194.44,12.0,12.0,6.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640133,15.0,55.0,272.73,12.0,,7.0,5.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45640160,7.39,30.0,246.33,3.0,4.0,5.0,,True,Full nội thất đẹp.,Ba Đình,Tin thường,False
45640190,13.9,45.0,308.89,5.0,4.0,5.0,3.6,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640193,25.5,68.0,375.0,,,,,True,Đầy đủ,Đống Đa,Tin thường,False
45640202,25.0,68.0,367.65,6.0,5.0,6.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45640211,26.8,130.0,206.15,27.0,27.0,6.0,7.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640238,9.9,30.0,330.0,,,,,True,Đầy đủ,Đống Đa,Tin thường,False
45640269,13.9,45.0,308.89,6.0,4.0,5.0,3.6,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640322,15.0,55.0,272.73,3.0,4.0,4.0,3.3,True,Cơ bản,Hai Bà Trưng,Tin thường,False
45640325,15.0,55.0,272.73,6.0,4.0,5.0,3.7,True,Đầy đủ,Đống Đa,Tin thường,False
45640337,7.8,35.0,222.86,3.0,4.0,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45640342,31.0,70.0,442.86,8.0,8.0,8.0,4.5,True,,Cầu Giấy,Tin thường,False
45640351,16.5,48.0,343.75,4.0,4.0,5.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45640360,8.55,38.0,225.0,,,,,True,,Thanh Xuân,Tin thường,False
45640368,36.0,90.0,400.0,,,3.0,5.7,True,,Đống Đa,Tin thường,False
45640391,16.5,48.0,343.75,,,,,True,Đầy đủ,Đống Đa,Tin thường,False
45640400,14.3,55.0,260.0,4.0,4.0,5.0,4.5,True,Đầy đủ,Đống Đa,Tin thường,False
45640406,12.0,45.0,266.67,10.0,12.0,6.0,8.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45640426,14.0,50.0,280.0,10.0,,7.0,,True,Đầy đủ.,Ba Đình,Tin thường,False
45640428,9.0,60.0,150.0,,,5.0,,True,,Thanh Trì,Tin thường,False
45640441,25.0,68.0,367.65,6.0,6.0,6.0,4.1,True,Đầy đủ,Đống Đa,Tin thường,False
45640452,9.0,36.0,250.0,4.0,5.0,6.0,3.6,True,,Bắc Từ Liêm,Tin thường,False
45640476,23.1,89.0,259.55,,,8.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
45640480,14.3,70.0,204.29,11.0,11.0,7.0,,True,Đầy đủ,Long Biên,Tin thường,False
45640483,26.8,78.0,343.59,5.0,,6.0,8.0,True,,Tây Hồ,Tin thường,False
45640492,11.5,33.0,348.48,3.0,4.0,5.0,4.1,True,Đầy đủ.,Ba Đình,Tin thường,False
45640515,7.5,32.0,234.38,3.0,3.0,4.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
45640538,14.0,48.0,291.67,4.0,5.0,5.0,,True,,Long Biên,Tin thường,False
45640549,7.4,45.0,164.44,,,3.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
45640557,16.3,47.0,346.81,3.0,3.0,3.0,4.55,True,,Cầu Giấy,Tin thường,False
45640565,29.4,52.8,556.82,,,7.0,,True,Đầy đủ,Cầu Giấy,Tin thường,True
45640569,13.2,46.0,286.96,4.0,3.0,4.0,,True,Cơ bản,Hà Đông,Tin thường,False
45640583,9.3,45.0,206.67,5.0,6.0,6.0,,True,Cơ bản,Hà Đông,Tin thường,False
45640596,13.8,50.0,276.0,4.0,5.0,6.0,6.3,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45640615,12.3,45.0,273.33,,,,,True,,Cầu Giấy,Tin thường,False
45640616,4.95,38.0,130.26,6.0,5.0,5.0,4.18,True,,Nam Từ Liêm,Tin thường,False
45640623,32.67,72.6,450.0,,,,5.0,True,Không nội thất,Tây Hồ,Tin thường,False
45640630,12.5,60.0,208.33,9.0,9.0,5.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640647,27.0,86.0,313.95,18.0,18.0,8.0,6.5,,,Ba Đình,Tin thường,False
45640649,17.0,52.0,326.92,4.0,6.0,7.0,3.8,True,Đầy đủ,Đống Đa,Tin thường,False
45640659,20.3,96.0,211.46,,,5.0,5.6,True,Đầy đủ,Thanh Xuân,Tin thường,False
45640665,12.9,37.0,348.65,,,6.0,,True,,Thanh Xuân,Tin thường,True
45640671,13.5,54.0,250.0,,,,,,,Thanh Xuân,Tin thường,False
45640683,11.3,50.0,226.0,5.0,4.0,5.0,4.0,True,,Nam Từ Liêm,Tin thường,False
45640692,8.1,45.0,180.0,5.0,5.0,5.0,4.5,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45640706,13.0,72.0,180.56,16.0,,6.0,6.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640746,8.5,37.0,229.73,,,,,True,,Thanh Xuân,Tin thường,False
45640789,19.5,55.0,354.54,,,,,True,Cơ bản,Thanh Xuân,Tin thường,False
45640797,13.5,60.0,225.0,15.0,15.0,6.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640835,16.5,50.0,330.0,,,,,True,,Ba Đình,Tin thường,False
45640863,3.6,30.0,120.0,3.0,4.0,5.0,,True,Cơ bản,Hoài Đức,Tin thường,False
45640889,23.4,70.0,334.29,,,,6.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640927,7.85,42.0,186.9,3.0,4.0,5.0,3.9,True,Đầy đủ,Đống Đa,Tin thường,False
45640931,18.6,50.0,372.0,,,,,True,,Ba Đình,Tin thường,False
45640940,7.9,31.0,254.84,3.0,3.0,5.0,3.6,True,Cơ bản,Hà Đông,Tin thường,False
45640951,5.8,38.3,151.44,5.0,5.0,4.0,,True,Đầy đủ,Hà Đông,Tin thường,True
45640957,12.5,50.0,250.0,6.0,4.0,5.0,9.0,True,Đầy đủ,Hà Đông,Tin thường,False
45640971,6.3,30.0,210.0,4.0,5.0,5.0,4.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45640985,14.5,65.0,223.08,20.0,20.0,6.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45640990,9.5,36.0,263.89,3.0,4.0,5.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45641007,8.0,37.0,216.22,3.0,4.0,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45641028,40.0,100.0,400.0,,,4.0,6.0,True,,Ba Đình,Tin thường,False
45641044,9.9,40.0,247.5,3.0,4.0,6.0,4.3,True,Đầy đủ,Tây Hồ,Tin thường,True
45641049,8.7,52.0,167.31,4.0,3.0,4.0,5.0,True,Cơ bản,Thanh Trì,Tin thường,False
45641052,7.8,37.0,210.81,3.0,4.0,5.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
45641059,9.3,46.0,202.17,,,,,True,,Đống Đa,Tin thường,False
45641062,15.8,56.0,282.14,4.0,,,,True,,Hoàng Mai,Tin thường,False
45641075,11.0,38.0,289.47,4.0,6.0,7.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45641100,11.5,40.0,287.5,5.0,4.0,5.0,5.0,True,,Cầu Giấy,Tin thường,False
45641105,8.0,38.0,210.53,3.0,4.0,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45641112,29.5,53.0,556.6,3.0,7.0,7.0,3.7,True,Đầy đủ,Cầu Giấy,Tin thường,False
45641117,6.8,23.0,295.65,,,5.0,,,Nội thất đầy đủ.,Ba Đình,Tin thường,False
45641120,6.4,26.0,246.15,2.0,,2.0,,True,Đầy đủ,Long Biên,Tin thường,False
45641141,7.5,37.0,202.7,3.0,4.0,5.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
45641146,18.9,49.0,385.71,4.0,7.0,7.0,,True,,Thanh Xuân,Tin thường,False
45641162,7.35,30.0,245.0,3.0,4.0,5.0,,True,Đầy đủ,Tây Hồ,Tin thường,False
45641170,8.3,35.0,237.14,,,5.0,3.7,True,Đầy đủ,Cầu Giấy,Tin thường,False
45641175,35.7,66.0,540.91,5.0,7.0,8.0,5.0,True,,Đống Đa,Tin thường,False
45641186,8.7,34.0,255.88,,,,4.0,True,,Hoàng Mai,Tin thường,False
45641196,13.0,70.0,185.71,9.0,9.0,5.0,,True,,Cầu Giấy,Tin thường,False
45641242,7.3,33.0,221.21,3.0,4.0,5.0,5.8,True,Đầy đủ,Đống Đa,Tin thường,False
45641274,17.0,52.0,326.92,5.0,4.0,6.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45641275,11.5,59.0,194.92,13.0,13.0,6.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45641278,13.9,54.0,257.41,4.0,4.0,4.0,6.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
45641288,8.8,38.0,231.58,6.0,4.0,5.0,,True,,Đống Đa,Tin thường,False
45641295,16.85,74.0,227.7,2.0,2.0,4.0,5.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45641306,6.35,30.0,211.67,3.0,,5.0,,True,,Hai Bà Trưng,Tin thường,False
45641320,10.0,45.0,222.22,3.0,,5.0,,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45641374,14.5,80.0,181.25,4.0,4.0,4.0,5.0,True,Đầy đủ,Hà Đông,Tin thường,False
45641377,13.5,60.0,225.0,15.0,15.0,7.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45641396,12.0,45.0,266.67,6.0,,5.0,,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45641428,22.8,74.6,305.63,21.0,21.0,7.0,7.1,True,Đầy đủ,Hoàng Mai,Tin thường,False
45641454,13.3,50.0,266.0,3.0,5.0,6.0,5.1,True,,Thanh Xuân,Tin thường,False
45641466,35.7,66.0,540.91,,,8.0,5.0,True,,Ba Đình,Tin thường,False
45641469,12.5,40.0,312.5,6.0,4.0,5.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45641478,9.8,26.0,376.92,,,6.0,3.3,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45641481,9.75,40.0,243.75,6.0,4.0,5.0,3.8,True,Cơ bản,Đống Đa,Tin thường,False
45641494,13.0,50.0,260.0,3.0,,6.0,,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45641504,13.0,40.0,325.0,5.0,4.0,5.0,,True,Đầy đủ,Hà Đông,Tin thường,False
45641517,7.2,38.0,189.47,3.0,3.0,3.0,3.3,True,Cơ bản,Long Biên,Tin thường,False
45641523,16.3,60.0,271.67,10.0,9.0,,,True,Cơ bản,Cầu Giấy,Tin thường,False
45641544,7.9,38.0,207.9,3.0,4.0,5.0,3.8,True,Đầy đủ,Đống Đa,Tin thường,False
45641555,12.0,48.0,250.0,6.0,,5.0,4.2,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45641560,8.79,35.0,251.14,3.0,4.0,5.0,3.4,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45641622,15.0,50.0,300.0,4.0,,,,True,Đầy đủ,Đống Đa,Tin thường,False
45641634,5.2,35.0,148.57,6.0,4.0,5.0,3.5,True,Cơ bản,Hà Đông,Tin thường,False
45641658,12.9,45.0,286.67,3.0,4.0,5.0,5.2,True,Đầy đủ,Đống Đa,Tin thường,False
45641669,33.0,123.5,267.21,,,,7.0,,,Đống Đa,Tin thường,False
45641672,46.0,105.0,438.1,6.0,9.0,9.0,9.0,True,Cơ bản.,Thanh Xuân,Tin thường,False
45641677,12.0,64.0,187.5,4.0,4.0,5.0,6.0,True,Cơ bản,Hà Đông,Tin thường,False
45641679,12.5,43.0,290.7,3.0,,6.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45641695,16.0,70.0,228.57,14.0,14.0,5.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45641712,12.5,35.0,357.14,3.0,5.0,7.0,4.1,True,,Đống Đa,Tin thường,False
45641746,5.5,30.0,183.33,3.0,3.0,4.0,4.0,True,,Hoàng Mai,Tin thường,False
45641761,11.0,80.0,137.5,4.0,3.0,4.0,5.0,True,Cơ bản,Hà Đông,Tin thường,False
45641779,7.0,40.0,175.0,3.0,3.0,4.0,4.0,True,,Hoàng Mai,Tin thường,False
45641781,8.68,38.0,228.42,,,5.0,,,Ull nội thất.,Thanh Xuân,Tin thường,False
45641809,6.4,80.0,80.0,4.0,3.0,2.0,4.0,,Cơ bản,Hoài Đức,Tin thường,False
45641827,25.5,127.0,200.79,32.0,32.0,7.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45641829,6.8,40.0,170.0,3.0,,,,True,,Long Biên,Tin thường,False
45641839,16.0,56.0,285.71,6.0,5.0,5.0,,True,,Ba Đình,Tin thường,False
45641847,7.95,34.0,233.82,3.0,3.0,6.0,,True,Đầy đủ,Tây Hồ,Tin thường,False
45641853,11.0,43.0,255.81,3.0,5.0,5.0,4.3,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45641855,8.5,35.0,242.86,3.0,4.0,4.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
45641880,17.8,65.0,273.85,,,,,True,,Cầu Giấy,Tin thường,False
45641895,12.5,33.0,378.79,,,,,True,,Cầu Giấy,Tin thường,False
45641902,6.6,26.0,253.85,2.0,3.0,4.0,3.8,True,Đầy đủ,Đống Đa,Tin thường,False
45641910,13.8,50.0,276.0,4.0,4.0,7.0,,True,Đầy đủ,Long Biên,Tin thường,False
45641919,4.2,50.0,84.0,3.0,3.0,4.0,4.0,True,,Mê Linh,Tin thường,False
45641931,27.8,125.0,222.4,,,8.0,,True,Đầy đủ,Ba Đình,Tin thường,False
45641937,12.8,50.0,256.0,6.0,7.0,7.0,4.0,True,,Thanh Xuân,Tin thường,False
45641939,7.0,40.0,175.0,3.0,3.0,4.0,4.0,True,,Hoàng Mai,Tin thường,False
45641945,36.0,103.0,349.52,,,,,True,,Đống Đa,Tin thường,False
45641959,13.2,60.0,220.0,9.0,9.0,5.0,,True,,Cầu Giấy,Tin thường,False
45641969,9.5,50.0,190.0,6.0,4.0,5.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
45641977,6.0,30.0,200.0,5.0,4.0,5.0,,True,Đầy đủ,Hà Đông,Tin thường,False
45641994,11.9,36.0,330.56,,,7.0,3.6,True,,Đống Đa,Tin thường,False
45642008,13.5,70.0,192.86,6.0,6.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45642015,27.5,88.0,312.5,22.0,22.0,7.0,7.0,True,Đầy đủ.,Ba Đình,Tin thường,False
45642023,29.8,73.0,408.22,,,6.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
45642030,9.35,38.0,246.05,4.0,,4.0,,True,,Hoàng Mai,Tin thường,False
45642038,13.5,59.0,228.81,5.0,5.0,3.0,4.5,True,,Hà Đông,Tin thường,False
45642065,7.2,35.0,205.71,4.0,,5.0,,,,Hai Bà Trưng,Tin thường,False
45642086,14.5,45.0,322.22,4.0,4.0,5.0,4.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45642096,24.5,62.0,395.16,3.0,,7.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45642097,9.6,38.0,252.63,,,,,,,Cầu Giấy,Tin thường,False
45642122,10.0,44.0,227.27,4.0,2.0,4.0,7.1,True,Cơ bản,Hai Bà Trưng,Tin thường,False
45642123,21.5,83.0,259.04,4.0,3.0,3.0,4.0,True,Không nội thất,Hai Bà Trưng,Tin thường,False
45642154,5.4,40.0,135.0,4.0,3.0,4.0,5.11,True,Cơ bản,Đông Anh,Tin thường,False
45642159,13.5,40.0,337.5,5.0,6.0,5.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45642183,3.8,30.0,126.67,,,,,True,,Hoài Đức,Tin thường,False
45642185,15.1,65.0,232.31,3.0,2.0,3.0,6.5,True,Cơ bản,Cầu Giấy,Tin thường,False
45642189,26.5,93.0,284.95,20.0,20.0,5.0,3.5,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45642214,29.0,75.0,386.67,8.0,10.0,6.0,4.8,True,Đầy đủ,Tây Hồ,Tin thường,False
45642235,10.8,42.0,257.14,4.0,3.0,4.0,3.5,True,Đầy đủ,Tây Hồ,Tin thường,False
45642245,20.0,56.0,357.14,6.0,5.0,5.0,,True,Cơ bản,Hai Bà Trưng,Tin thường,False
45642267,13.0,40.0,325.0,4.0,4.0,4.0,4.04,True,Đầy đủ,Long Biên,Tin thường,False
45642274,14.8,33.0,448.48,3.0,,5.0,3.9,True,Đầy đủ,Đống Đa,Tin thường,False
45642278,17.8,40.0,445.0,,,,4.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
45642286,5.0,25.0,200.0,2.0,2.0,4.0,4.0,True,,Hoàng Mai,Tin thường,False
45642290,25.0,98.0,255.1,,,8.0,8.0,True,Đầy đủ,Đống Đa,Tin thường,False
45642300,23.0,86.0,267.44,,,8.0,8.0,True,"Đầy đủ giường tầng, máy giặt, tủ lạnh mới kinh kong.",Thanh Xuân,Tin thường,False
45642309,10.3,30.0,343.33,3.0,,4.0,3.2,True,Đầy đủ,Đống Đa,Tin thường,False
45642324,30.0,118.0,254.24,,,10.0,6.0,True,Đầy đủ,Tây Hồ,Tin thường,False
45642327,9.5,40.0,237.5,4.0,,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45642329,13.9,54.0,257.41,12.0,12.0,7.0,5.2,True,Đầy đủ,Đống Đa,Tin thường,False
45642334,13.1,56.0,233.93,11.0,11.0,7.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
45642356,18.8,37.0,508.11,3.0,,7.0,4.2,True,Đầy đủ,Đống Đa,Tin thường,False
45642369,5.39,40.0,134.75,4.0,4.0,4.0,5.1,True,Đầy đủ,Đông Anh,Tin thường,False
45642388,11.18,41.0,272.68,3.0,5.0,6.0,4.5,True,Cơ bản,Đống Đa,Tin thường,False
45642390,18.8,58.0,324.14,,,7.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
45642391,25.8,54.0,477.78,6.0,6.0,7.0,3.9,True,Đầy đủ,Cầu Giấy,Tin thường,False
45642395,12.5,45.0,277.78,3.0,,5.0,10.0,True,,Cầu Giấy,Tin thường,False
45642397,8.3,42.0,197.62,3.0,4.0,5.0,,True,Đầy đủ,Ba Đình,Tin thường,False
45642405,34.5,90.0,383.33,,,,,True,,Nam Từ Liêm,Tin thường,False
45642427,19.0,60.0,316.67,6.0,5.0,6.0,4.5,True,Đầy đủ,Hoàng Mai,Tin thường,False
45642462,27.5,47.0,585.11,3.0,6.0,7.0,6.7,True,Đầy đủ,Đống Đa,Tin thường,False
45642470,8.7,50.0,174.0,4.0,,4.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45642498,13.3,45.0,295.56,,,,,True,Đầy đủ,Hà Đông,Tin thường,False
45642500,15.8,60.0,263.33,,,5.0,5.0,True,Đầy đủ nội thất xịn.,Hà Đông,Tin thường,False
45642504,12.5,40.0,312.5,4.0,3.0,4.0,,True,Cơ bản,Đống Đa,Tin thường,False
45642513,17.0,80.0,212.5,2.0,2.0,4.0,5.0,True,,Hoàng Mai,Tin thường,False
45642528,6.6,45.0,146.67,3.0,4.0,5.0,4.8,True,Cơ bản,Bắc Từ Liêm,Tin thường,False
45642529,9.1,44.0,206.82,4.0,4.0,7.0,,True,Đầy đủ,Ba Đình,Tin thường,False
45642535,12.8,60.0,213.33,12.0,12.0,7.0,6.0,True,Đầy đủ,Đống Đa,Tin thường,False
45642541,17.4,62.0,280.64,6.0,6.0,5.0,5.5,True,Cơ bản.,Ba Đình,Tin thường,False
45642566,13.8,50.0,276.0,,,,,True,,Hà Đông,Tin thường,False
45642572,13.8,58.0,237.93,11.0,11.0,7.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
45642576,25.8,55.0,469.09,5.0,5.0,6.0,3.8,True,Đầy đủ,Cầu Giấy,Tin thường,False
45642580,10.8,34.0,317.65,3.0,4.0,5.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45642582,9.8,49.0,200.0,6.0,5.0,5.0,,True,Đầy đủ,Hà Đông,Tin thường,False
45642593,26.8,50.0,536.0,,,,,True,,Tây Hồ,Tin thường,False
45642601,7.8,32.0,243.75,,,5.0,,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45642615,11.6,44.0,263.64,11.0,12.0,7.0,11.0,True,,Ba Đình,Tin thường,False
45642624,9.2,35.0,262.86,4.0,,6.0,,True,,Cầu Giấy,Tin thường,False
45642625,13.5,60.0,225.0,12.0,13.0,7.0,6.0,True,Đầy đủ,Đống Đa,Tin thường,False
45642649,13.8,50.0,276.0,,,,,True,Đầy đủ,Hà Đông,Tin thường,False
45642672,39.6,100.0,396.0,10.0,10.0,,,True,Cơ bản,Hai Bà Trưng,Tin thường,False
45642695,4.75,25.0,190.0,1.0,1.0,1.0,4.0,True,Cơ bản,Hà Đông,Tin thường,False
45642699,11.5,30.0,383.33,3.0,5.0,6.0,3.43,True,Đầy đủ,Long Biên,Tin thường,False
45642702,9.9,38.0,260.53,3.0,3.0,6.0,4.0,True,Cơ bản,Thanh Xuân,Tin thường,False
45642720,12.8,52.0,246.15,,,,,True,Đầy đủ,Hà Đông,Tin thường,False
45642723,8.9,50.0,178.0,7.0,7.0,5.0,3.5,True,,Hà Đông,Tin thường,False
45642737,8.8,38.0,231.58,4.0,4.0,5.0,,True,,Thanh Xuân,Tin thường,False
45642738,37.5,100.0,375.0,6.0,5.0,5.0,4.5,True,,Cầu Giấy,Tin thường,False
45642743,12.7,40.0,317.5,4.0,4.0,4.0,12.2,True,Đầy đủ,Long Biên,Tin thường,False
45642749,20.0,90.0,222.22,27.0,27.0,7.0,5.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
45642755,9.0,51.0,176.47,1.0,1.0,1.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
45642762,7.25,33.0,219.7,5.0,5.0,6.0,4.0,True,,Cầu Giấy,Tin thường,False
45642799,8.6,40.0,215.0,3.0,4.0,5.0,4.2,True,Đầy đủ,Hoàng Mai,Tin thường,False
45642803,8.8,37.0,237.84,3.0,3.0,5.0,,True,,Thanh Xuân,Tin thường,False
45642818,18.9,50.0,378.0,,,5.0,4.2,True,,Tây Hồ,Tin thường,False
45642846,7.35,33.0,222.73,,,,,,,Hai Bà Trưng,Tin thường,False
45642864,4.6,23.0,200.0,3.0,5.0,5.0,,True,,Đống Đa,Tin thường,False
45642875,14.2,52.0,273.08,8.0,8.0,5.0,3.7,True,,Cầu Giấy,Tin thường,False
45642895,14.19,48.0,295.62,4.0,5.0,5.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
45642899,11.5,52.0,221.15,8.0,9.0,5.0,8.1,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45642912,19.0,88.0,215.91,29.0,29.0,,,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
45642915,37.8,105.0,360.0,6.0,4.0,5.0,5.0,True,Đầy đủ.,Thanh Xuân,Tin thường,False
45642931,58.0,184.0,315.22,8.0,8.0,,,True,,Thanh Xuân,Tin thường,False
45642937,6.8,38.4,177.08,3.0,,4.0,10.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45642950,6.2,31.0,200.0,3.0,,,4.3,True,Đầy đủ,Hoàng Mai,Tin thường,False
45642974,14.3,51.0,280.39,16.0,16.0,7.0,,True,,Hoàng Mai,Tin thường,False
45642981,17.0,48.0,354.17,6.0,5.0,5.0,4.5,True,,Hai Bà Trưng,Tin thường,False
45643007,14.0,40.0,350.0,,,6.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
45643017,19.5,45.0,433.33,3.0,3.0,5.0,4.0,True,Cơ bản,Hoàn Kiếm,Tin thường,False
45643056,12.15,60.0,202.5,3.0,4.0,5.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45643076,8.8,40.0,220.0,6.0,5.0,5.0,4.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
45643080,17.8,40.0,445.0,,,,3.5,True,Đầy đủ,Đống Đa,Tin VIP Bạc,False
45643083,10.4,48.0,216.67,3.0,,3.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45643087,14.5,60.0,241.67,4.0,4.0,4.0,4.5,True,Cơ bản.,Thanh Xuân,Tin thường,False
45643091,10.35,34.0,304.41,,,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45643094,13.5,85.0,158.82,5.0,6.0,,,True,Cơ bản,Hoài Đức,Tin thường,False
45643095,16.61,60.0,276.83,,,4.0,3.5,True,Đầy đủ,Đống Đa,Tin thường,False
45643101,21.7,70.0,310.0,18.0,18.0,7.0,5.4,True,Đầy đủ,Ba Đình,Tin thường,False
45643105,18.8,52.0,361.54,,,7.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
45643121,11.5,50.0,230.0,4.0,5.0,4.0,4.0,True,Không nội thất,Bắc Từ Liêm,Tin thường,False
45643168,22.9,68.0,336.76,,,7.0,9.7,True,,Cầu Giấy,Tin thường,False
45643193,7.0,31.0,225.81,4.0,4.0,5.0,3.7,True,Cơ bản,Bắc Từ Liêm,Tin thường,False
